category,text
environnement,"Décret n° 2024-220 du 26 avril 2024, fixant l’organigramme du Centre International des Technologies de l’Environnement de Tunis. Le Président de la République, Vu la Constitution, Vu la loi n° 85-78 du 5 août 1985, portant statut général des agents des offices, des établissements publics à caractère industriel et commercial et des sociétés, dont le capital est détenu directement et entièrement par l’Etat ou par les collectivités publiques locales et l’ensemble des textes qui l’ont modifié ou complété et notamment la loi n° 2007-69 du 27 décembre 2007, relative à l’initiative économique, Vu la loi 89-9 du 1er février 1989, relative aux participations, entreprises et établissements publics, et l’ensemble des textes qui l’ont modifié ou complété et notamment la loi n° 2006-36 du 12 juin 2006, Vu la loi n° 96-25 du 25 mars 1996, portant création du Centre International des Technologies de l’Environnement de Tunis, Vu le décret n° 97-552 du 31 mars 1997, fixant les attributions des directeurs généraux et des conseils d’entreprise des établissements publics à caractère non administratif, Vu le décret n° 97-2542 du 29 décembre 1997 portant organisation administrative et financière du Centre International des Technologies de l’Environnement de Tunis, Vu le décret n° 2002-2198 du 7 octobre 2002, relatif aux modalités d'exercice de la tutelle sur les établissements publics n’ayant pas le caractère administratif, aux modalités d’approbation de leurs actes de gestion, aux modes et aux conditions de désignation des membres des conseils d'établissement et la fixation des obligations mise à sa charge tel que modifié et complété par le décret gouvernemental n° 2016-511 du 13 avril 2016, Vu le décret n° 2004-2364 du 24 mars 2005, portant approbation du statut particulier du personnel du Centre International des Technologies de l’Environnement de Tunis, tel que modifié et complété par le décret n° 2007-1356 du 4 juin 2007, Vu le décret n° 2005-910 du 4 octobre 2004, portant désignation de l’autorité de tutelle sur les entreprises et les établissements publics à caractère non administratif, et l’ensemble des textes qui l’ont modifié ou complété et notamment la loi n° 2010- 3170 du 13 décembre 2010, Vu le décret n° 2008-2744 du 28 juillet 2008, fixant les conditions d'attribution et de retrait des emplois fonctionnels au sein du centre international des technologies de l'environnement de Tunis, Vu le décret gouvernemental n° 2016-1158 du 12 août 2016, portant création des cellules de gouvernance et fixant leurs attributions, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-5 du 12 janvier 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-50 du 30 janvier 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-51 du 12 janvier 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-112 du 7 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-155 du 13 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-165 du 22 février 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-268 du 17 mars 2023, portant nomination d’un membre du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-75 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-76 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-77 du 24 janvier 2024, portant nomination d’un membre du Gouvernement, Vu le décret n° 2024-177 du 1er avril 2024, portant nomination d’un membre du Gouvernement. Vu l’avis de la ministre des finances, Vu l'avis du Tribunal administratif, Après délibération du Conseil des ministres, Prend le décret dont la teneur suit : Article premier - L’organigramme du Centre International des Technologies de l’Environnement de Tunis est fixé conformément à l'annexe et au schéma joints au présent décret. Art. 2 - La mise en application de cet organigramme s’effectue sur la base des fiches de fonctions décrivant avec précision les tâches attribuées à chaque poste d’emploi. La nomination et le retrait des emplois fonctionnels qui y sont prévus interviennent par décision du directeur général du Centre International des Technologies de l’Environnement de Tunis, conformément aux dispositions du décret n° 2008- 2744 du 28 juillet 2008 susvisé. Art. 3 - Le Centre International des Technologies de l’Environnement de Tunis est chargé d’élaborer un manuel de procédures fixant les règles à suivre pour l’accomplissement de toute mission relevant des attributions de chaque structure et les relations entre ces structures. Le manuel de procédures est mis à jour chaque fois que nécessaire. Art. 4 - Sont abrogées les dispositions du décret n° 2008-452 du 18 février 2008 fixant l’organigramme du Centre International des Technologies de l’Environnement de Tunis. Art. 5 - Le présent décret sera publié au Journal officiel de la République tunisienne. Tunis, le 26 avril 2024. Pour Contreseing Le Chef du Gouvernement Ahmed Hachani La ministre de l’environnement Leila Chikhaoui"
environnement,"Par arrêté de la ministre de l'environnement du 12 janvier 2024. La classe exceptionnelle à l'emploi de directeur est accordée à Monsieur Nabil Hamdi, ingénieur général, chargé des fonctions de directeur du suivi des processus et d'élaboration des outils, à la direction générale du développement durable, au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l'environnement du 19 avril 2024. Monsieur Anis Mabrouk, ingénieur en chef, est chargé des fonctions de directeur à l'unité de suivi de l'activité des services extérieurs et de la tutelle sur les entreprises et établissements publics au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l’environnement du 19 janvier 2024. Monsieur Brahim Ayedi, ingénieur en chef, est chargé des fonctions de directeur régional du littorale sud au ministère de l'environnement."
environnement,"Loi n° 2024-2 du 4 janvier 2024, modifiant la loi n° 96-41 du 10 juin 1996 relative aux déchets et au contrôle de leur gestion et de leur élimination (1). Au nom du peuple, L’Assemblée des représentants du peuple ayant adopté, Le Président de la République promulgue la loi dont la teneur suit Article unique - Sont abrogées les dispositions de l’article 20 de la loi n°96-41 du 10 juin 1996 relative aux déchets et au contrôle de leur gestion et de leur élimination et remplacées comme suit Article 20 (nouveau)  Les collectivités locales et les groupements de communes qui se constituent entre elles sont chargés de la gestion des déchets ménagers. Elles peuvent confier les opérations ou les installations de collecte, d’élimination et de traitement des déchets ménagers à des entreprises publiques ou privées, selon les modalités contractuelles possibles réglementées par la législation en vigueur. La présente loi sera publiée au Journal officiel de la République tunisienne et exécutée comme loi de l'Etat. Tunis, le 4 janvier 2024. Le Président de la République Kaïs Saïed"
environnement,"Par arrêté de la ministre de l'environnement du 8 avril 2024. Monsieur Karim Sohnoun, conseiller des services publics, est chargé des fonctions de directeur de la coopération multilatérale, à la direction générale de la coopération internationale au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l'environnement du 8 avril 2024. Madame Emna Hend Sabaouelji, conseiller des services publics, est chargée des fonctions de sous- directeur de la coopération avec les institutions financières et les fonds internationaux à la direction de la coopération multilatérale, à la direction générale de la coopération internationale au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l'environnement du 20 février 2024. Madame Awatef Mosbahi, gestionnaire de documents et d'archives, est chargée des fonctions de chef de service des archives courantes et intermédiaires à la direction des archives et de la documentation à la direction générale des affaires administratives et financières au ministère de l'environnement."
tourisme,"Par arrêté du ministre du tourisme du 17 avril 2024. Il est mis fin aux fonctions de Monsieur Mohamed Mahdi Belhadj Ali, colonel de la garde nationale, en qualité de directeur à l'unité de gestion des ports de plaisance au ministère du tourisme à compter du 1er octobre 2023."
tourisme,"Par arrêté du ministre du tourisme du 19 avril 2024. Monsieur Baha Eddine Mouadhen est nommé membre au conseil d'établissement de l'office national de l'artisanat, représentant l'union tunisienne de l'industrie, du commerce et de l'artisanat, et ce en remplacement de Monsieur Mourad Elghoul"
tourisme,"Par arrêté du ministre du tourisme du 17 avril 2024. Il est mis fin aux fonctions de Monsieur Issam Alouini, conseiller général des prisons et de la rééducation de 1ère classe, des fonctions de chef de service au bureau d'ordre central au ministère du tourisme à compter du 1er septembre 2023."
tourisme,"Par arrêté du ministre du tourisme du 24 mai 2024. La classe exceptionnelle à l'emploi de directeur d'administration centrale est accordée à Madame Houria Aouled Sghaier épouse Younsi, administrateur général, directeur à l'unité de gestion par objectifs pour la réalisation du projet de réforme de la gestion du budget de l'Etat au ministère du tourisme"
tourisme,"Par arrêté du ministre du tourisme du 1er novembre 2023. Monsieur Omar Kaies El Kamel, technicien principal, est chargé des fonctions de chef de service des équipements et de la sécurité informatique à la direction de l'organisation, des méthodes et de l'informatique à la direction générale des services communs au ministère du tourisme."
tourisme,"Par arrêté du ministre du tourisme du 1er novembre 2023. Monsieur Slim Garouachi, administrateur conseiller, est chargé des fonctions de chef de service du matériel et du transport à la direction des affaires administratives et financières à la direction générale des services communs au ministère du tourisme."
tourisme,"Par arrêté du ministre du tourisme du 1er novembre 2023. Mademoiselle Monia Boulaaba, technicien principal, est chargée des fonctions de chef de service de la modernisation administrative à la direction de l'organisation, des méthodes et de l'informatique à la direction générale des services communs au ministère du tourisme."
tourisme,"Par arrêté du ministre du tourisme du 17 avril 2024. Il est mis fin aux fonctions de Monsieur Hedi Younsi, administrateur conseiller, en qualité de chef de service du budget et des affaires financières à la direction des affaires administratives et financières à la direction générale des services communs au ministère du tourisme à compter du 1er octobre 2023."
tourisme,"Par arrêté du ministre du tourisme du 25 juin 2024. Mademoiselle Zakia Mabrouk, conseiller des services publics, est chargée des fonctions de chef de service de la coopération bilatérale à la sous-direction de la coopération internationale à la direction des études et de la coopération internationale au ministère du tourisme"
